% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:39
% Dimension:          1
% Nodes:              2251
% Expressions:        4
% Description:        Line graph
% R                       Height                   Height                   Height                   Height
0.027333333333333015      5.542281794000326E-11    5.658990903323784E-11    6.323217944235577E-11    5.749647847721092E-11
0.027366666666666345      5.5319946576959644E-11   5.648276300734838E-11    6.310020371931154E-11    5.7448730697547985E-11
0.027399999999999678      5.521734216250331E-11    5.6375907155752674E-11   6.296860157448954E-11    5.740097728895071E-11
0.02743333333333301       5.5115003628498444E-11   5.626934024209301E-11    6.283737439174446E-11    5.735321843038505E-11
0.02746666666666634       5.501292913707721E-11    5.61630601142283E-11     6.270651766755944E-11    5.730545433559707E-11
0.027499999999999674      5.491111868461365E-11    5.605706676657967E-11    6.257603135293709E-11    5.725768500088813E-11
0.027533333333333007      5.4809571216168583E-11   5.5951358978925927E-11   6.244591678404525E-11    5.720991060759362E-11
0.02756666666666634       5.470828491131605E-11    5.5845934623971854E-11   6.23161694456315E-11     5.7162131366114497E-11
0.027599999999999673      5.4607259766483075E-11   5.574079369624371E-11    6.21867892897539E-11     5.711434727276056E-11
0.027633333333333007      5.450649478252003E-11    5.563593504253694E-11    6.205777769443642E-11    5.70665585038554E-11
0.027666666666666336      5.4405988119479034E-11   5.553135651641662E-11    6.192913011618225E-11    5.701876527300027E-11
0.02769999999999967       5.4305739773840834E-11   5.542705811251372E-11    6.180084650810972E-11    5.697096757651329E-11
0.027733333333333002      5.4205748789042436E-11   5.532303872955251E-11    6.167292824808535E-11    5.692316558762696E-11
0.027766666666666336      5.4106013335544704E-11   5.52192962357756E-11     6.154537082276334E-11    5.687535952249813E-11
0.027799999999999665      5.4006533409881944E-11   5.5115830625917446E-11   6.141817418630348E-11    5.6827549377453105E-11
0.027833333333333002      5.3907308097215404E-11   5.501264084908834E-11    6.129133969956175E-11    5.677973532078683E-11
0.02786666666666633       5.380833556231521E-11    5.4909724769658864E-11   6.116486287613046E-11    5.6731917572548806E-11
0.027899999999999665      5.370961580177062E-11    5.4807082382467356E-11   6.103874367119868E-11    5.668409612907365E-11
0.027933333333332998      5.361114792572938E-11    5.4704712667855166E-11   6.091298337178621E-11    5.663627115482665E-11
0.027966666666666327      5.3512930119517126E-11   5.460261351692913E-11    6.078757759260881E-11    5.6588442871164366E-11
0.02799999999999966       5.3414962379776734E-11   5.450078492462859E-11    6.066252628985988E-11    5.6540611274429754E-11
0.028033333333332994      5.331724383164735E-11    5.4399225889540976E-11   6.053783066983033E-11    5.649277653073336E-11
0.028066666666666327      5.3219772695964315E-11   5.4297934347607407E-11   6.04134864401347E-11     5.644493885602998E-11
0.02809999999999966       5.3122548969422265E-11   5.419691029386454E-11    6.028949355794796E-11    5.639709824667156E-11
0.028133333333332993      5.3025571775686635E-11   5.409615272596267E-11    6.016585316047065E-11    5.6349254872402163E-11
0.028166666666666323      5.292883936443913E-11    5.3995659617134765E-11   6.004256101558638E-11    5.630140894426488E-11
0.028199999999999656      5.2832351732426046E-11   5.3895430962513424E-11   5.991961708144717E-11    5.6253560458620726E-11
0.02823333333333299       5.273610800485299E-11    5.379546576280897E-11    5.979702241380286E-11    5.62057095883443E-11
0.028266666666666322      5.2640106475804765E-11   5.3695762045763505E-11   5.967477288987676E-11    5.6157856539877444E-11
0.028299999999999652      5.2544347142078606E-11   5.359631980660364E-11    5.95528684687696E-11     5.6110001309589936E-11
0.02833333333333299       5.244882911891095E-11    5.349713803394043E-11    5.943131018098508E-11    5.606214408029482E-11
0.028366666666666318      5.2353550740096944E-11   5.339821480575709E-11    5.931009387786261E-11    5.601428504656904E-11
0.02839999999999965       5.225851200247908E-11    5.329955011736576E-11    5.918921951942876E-11    5.596642420479273E-11
0.028433333333332984      5.2163712043504687E-11   5.3201142983504444E-11   5.9068688170313E-11      5.591856174077829E-11
0.028466666666666314      5.2069149202687866E-11   5.3102991492018096E-11   5.894849567330795E-11    5.587069784628201E-11
0.028499999999999647      5.197482347691841E-11    5.3005095638305984E-11   5.882864198936946E-11    5.582283251769423E-11
0.02853333333333298       5.1880734015591466E-11   5.290745445214865E-11    5.87091281494558E-11     5.5774965943372206E-11
0.02856666666666631       5.178687919546456E-11    5.28100660667484E-11     5.85899500767035E-11     5.572709831104657E-11
0.028599999999999643      5.1693259013475126E-11   5.2712930477591244E-11   5.847110773297586E-11    5.5679229617117795E-11
0.028633333333332976      5.1599872618877876E-11   5.2616046714982074E-11   5.835260208873042E-11    5.563136005380169E-11
0.028666666666666306      5.1506718426273005E-11   5.251941295842672E-11    5.823442914833657E-11    5.5583489802396783E-11
0.02869999999999964       5.141379643264537E-11    5.242302920349675E-11    5.811658887454747E-11    5.553561885931383E-11
0.028733333333332972      5.132110578208534E-11    5.232689447560988E-11    5.7999082156165573E-11   5.548774741974096E-11
0.028766666666666302      5.122864491924741E-11    5.22310069914998E-11     5.7881905086485855E-11   5.5439875661459304E-11
0.028799999999999635      5.1136413841165246E-11   5.2135366746824405E-11   5.776505762914676E-11    5.539200358088973E-11
0.028833333333332968      5.104441169622005E-11    5.203997277341812E-11    5.7648540589731716E-11   5.534413137375749E-11
0.0288666666666663        5.0952636966064204E-11   5.194482333247965E-11    5.7532350160746913E-11   5.529625921537631E-11
0.028899999999999634      5.086108964777842E-11    5.184991841975032E-11    5.741648630668412E-11    5.524838710217703E-11
0.028933333333332967      5.076976888948111E-11    5.17552570665951E-11     5.7300949793378326E-11   5.5200515236063466E-11
0.028966666666666297      5.067867319947757E-11    5.1660837568211654E-11   5.718573682288491E-11    5.515264378348321E-11
0.02899999999999963       5.058780257489066E-11    5.156665992041735E-11    5.707084736052098E-11    5.510477274087858E-11
0.029033333333332963      5.049715619284489E-11    5.1472723188475674E-11   5.695628221557956E-11    5.5056902310949493E-11
0.029066666666666297      5.0406732554774654E-11   5.137902566224133E-11    5.6842037565868287E-11   5.5009032659578637E-11
0.02909999999999963       5.031653165784681E-11    5.128556733760923E-11    5.6728113377534224E-11   5.496116378321968E-11
0.029133333333332963      5.0226552702691505E-11   5.119234730797753E-11    5.6614510461541926E-11   5.491329588488478E-11
0.029166666666666292      5.013679420825509E-11    5.109936388494846E-11    5.650122502809352E-11    5.4865429129504164E-11
0.029199999999999626      5.004725617174824E-11    5.10066170644937E-11     5.638825704415012E-11    5.4817563513542656E-11
0.02923333333333296       4.995793781131248E-11    5.091410596091592E-11    5.6275607304936846E-11   5.476969923968939E-11
0.02926666666666629       4.986883765892318E-11    5.0821828902548625E-11   5.6163272050525E-11      5.472183647133117E-11
0.02929999999999962       4.9779955711834245E-11   5.072978588543871E-11    5.605125124867408E-11    5.4673975204944444E-11
0.029333333333332955      4.9691291208049586E-11   5.063797604805874E-11    5.5939545647586685E-11   5.4626115639285835E-11
0.029366666666666288      4.960284268536701E-11    5.054639772691922E-11    5.582815155580573E-11    5.457825794139644E-11
0.02939999999999962       4.951461014108576E-11    5.045505091814421E-11    5.5717068941883E-11      5.453040210776387E-11
0.029433333333332954      4.942659283378961E-11    5.0363934785519135E-11   5.5606298487443703E-11   5.448254833169811E-11
0.029466666666666284      4.933878932353869E-11    5.0273047691960777E-11   5.5495836607145435E-11   5.4434696783323435E-11
0.029499999999999617      4.9251199607676674E-11   5.018238963366867E-11    5.5385683270302763E-11   5.438684745913826E-11
0.02953333333333295       4.91638229470083E-11     5.009195977711852E-11    5.527583909728248E-11    5.433900055528714E-11
0.029566666666666283      4.907665792273092E-11    5.000175651192409E-11    5.5166300544500917E-11   5.4291156235789006E-11
0.029599999999999616      4.898970453222854E-11    4.991177983435422E-11    5.505706758201001E-11    5.4243314497154604E-11
0.02963333333333295       4.890296205386948E-11    4.982202893138325E-11    5.494814082873124E-11    5.419547553690352E-11
0.02966666666666628       4.881642907670304E-11    4.9732502203795236E-11   5.483951676630251E-11    5.414763951623513E-11
0.029699999999999612      4.873010559815434E-11    4.96431996479287E-11     5.473119536551534E-11    5.409980643167258E-11
0.029733333333332945      4.864399090371382E-11    4.955412045979863E-11    5.4623177204398966E-11   5.405197648280832E-11
0.029766666666666275      4.85580836125149E-11     4.9465263075946125E-11   5.4515458831403994E-11   5.400414982723657E-11
0.029799999999999608      4.847238372202311E-11    4.9376627492777915E-11   5.44080402180424E-11     5.395632646149272E-11
0.02983333333333294       4.838689052185936E-11    4.9288212911168325E-11   5.4300921910516634E-11   5.390850658908297E-11
0.029866666666666274      4.83016026531577E-11     4.920001779473107E-11    5.419410049438306E-11    5.386069036177877E-11
0.029899999999999607      4.821652011342268E-11    4.91120421399387E-11     5.408757594185331E-11    5.3812877776128433E-11
0.02993333333333294       4.8131642204594294E-11   4.9024285162241526E-11   5.398134879377827E-11    5.376506903673265E-11
0.02996666666666627       4.804696757453996E-11    4.893674533473088E-11    5.387541565637853E-11    5.371726429388941E-11
0.029999999999999603      4.7962496220804014E-11   4.884942265394549E-11    5.376977650256183E-11    5.366946354415991E-11
0.030033333333332937      4.787822745751681E-11    4.8762316350296224E-11   5.366443183376674E-11    5.3621666991480115E-11
0.03006666666666627       4.779415995829484E-11    4.867542492723562E-11    5.355937833940729E-11    5.357387478484073E-11
0.030099999999999603      4.77102937207221E-11     4.85887483813679E-11     5.345461599307134E-11    5.352608692081571E-11
0.030133333333332936      4.7626628051163234E-11   4.8502285934560755E-11   5.3350145220936615E-11   5.347830360803849E-11
0.030166666666666266      4.754316166203219E-11    4.8416036136099237E-11   5.324596280462017E-11    5.343052498705735E-11
0.0301999999999996        4.745989455095086E-11    4.8329998982650296E-11   5.314206871836898E-11    5.338275105445965E-11
0.030233333333332932      4.737682601039012E-11    4.82441736806357E-11     5.3038463318317766E-11   5.3334982025183764E-11
0.03026666666666626       4.7293954784315816E-11   4.8158558817107084E-11   5.293514345347206E-11    5.328721803190808E-11
0.030299999999999595      4.721128087038767E-11    4.8073154388793435E-11   5.2832109098730154E-11   5.3239459071233466E-11
0.030333333333332928      4.71288035643915E-11     4.7987959606546565E-11   5.272936057471069E-11    5.3191705361805034E-11
0.03036666666666626       4.704652164155724E-11    4.790297309401049E-11    5.262689480569625E-11    5.3143957031833283E-11
0.030399999999999594      4.6964435099582316E-11   4.781819484797565E-11    5.252471176721716E-11    5.3096214077932144E-11
0.030433333333332927      4.688254322185591E-11    4.77336240648716E-11     5.242281175154488E-11    5.3048476728785094E-11
0.030466666666666257      4.680084481123695E-11    4.764925940201408E-11    5.232119168459201E-11    5.300074509961368E-11
0.03049999999999959       4.671933986545606E-11    4.756510085624875E-11    5.221985154249768E-11    5.2953019187046604E-11
0.030533333333332923      4.663802769464367E-11    4.748114765440929E-11    5.211879166809289E-11    5.290529922204875E-11
0.030566666666666256      4.655690709639448E-11    4.7397398449399274E-11   5.201800896888603E-11    5.285758531759759E-11
0.03059999999999959       4.647597806847374E-11    4.7313853238120945E-11   5.191750342162463E-11    5.280987747033666E-11
0.030633333333332922      4.639523994644827E-11    4.723051127729185E-11    5.181727537721733E-11    5.2762175907939745E-11
0.030666666666666252      4.631469152988199E-11    4.7147371222674734E-11   5.1717321780139725E-11   5.271448074742249E-11
0.030699999999999585      4.623433281657781E-11    4.706443307123176E-11    5.161764260774651E-11    5.26667919854424E-11
0.030733333333332922      4.61541631507149E-11     4.6981696090612045E-11   5.151823815194989E-11    5.261910984552906E-11
