% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:27
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
0.008333333333333307      2.0931261720785537E-10   2.09605085597682E-10     2.1010087806797285E-10
0.00836666666666664       2.0837053374758233E-10   2.0865949410486237E-10   2.0914927109187055E-10
0.008399999999999973      2.074359778042072E-10    2.077214865347149E-10    2.082053461777389E-10
0.008433333333333307      2.0650884766620054E-10   2.0679096004888087E-10   2.0726899849601056E-10
0.00846666666666664       2.0558898135055344E-10   2.058677505122303E-10    2.0634006010016624E-10
0.008499999999999973      2.0467637879109424E-10   2.0495185785222933E-10   2.054185309060751E-10
0.008533333333333306      2.037709429329764E-10    2.0404318396096615E-10   2.0450431094760202E-10
0.008566666666666639      2.0287251854600635E-10   2.0314157159759862E-10   2.0359723942845838E-10
0.008599999999999972      2.0198110556578812E-10   2.022470206917461E-10    2.0269731626738183E-10
0.008633333333333305      2.0109661316812002E-10   2.0135943946336115E-10   2.0180444800044908E-10
0.008666666666666639      2.0021889075877353E-10   2.0047867541439314E-10   2.009184787678134E-10
0.008699999999999972      1.9934793827527868E-10   1.9960472847674555E-10   2.0003940849117262E-10
0.008733333333333305      1.984836697541325E-10    1.9873751180689656E-10   1.991671487786608E-10
0.008766666666666638      1.9762594211579605E-10   1.9787688055698806E-10   1.9830155166421838E-10
0.008799999999999971      1.9677475529973052E-10   1.9702283466119165E-10   1.9744261707244417E-10
0.008833333333333304      1.9593002567111463E-10   1.9617528963781612E-10   1.9659025903322665E-10
0.008866666666666637      1.9509161802299967E-10   1.9533410865225513E-10   1.957443378457392E-10
0.00889999999999997       1.942595322962001E-10    1.9449929164032867E-10   1.9490485343678375E-10
0.008933333333333304      1.934336887598368E-10    1.9367075808348067E-10   1.9407172390528825E-10
0.008966666666666637      1.9261395694154612E-10   1.928483759758329E-10    1.932448145485129E-10
0.00899999999999997       1.9180033678386684E-10   1.920321452552189E-10    1.9242412529581368E-10
0.009033333333333303      1.9099275275388157E-10   1.9122198966505426E-10   1.916095786219695E-10
0.009066666666666636      1.9019108044758484E-10   1.904177833683297E-10    1.9080104617302165E-10
0.00909999999999997       1.893953198093912E-10    1.8961952630503232E-10   1.899985278809963E-10
0.009133333333333302      1.8860539755173718E-10   1.8882714449585837E-10   1.8920194855522008E-10
0.009166666666666635      1.8782119586940638E-10   1.8804051881124012E-10   1.8841118674290135E-10
0.009199999999999969      1.870427147083067E-10    1.872596491929065E-10    1.8762624237826932E-10
0.009233333333333302      1.862698826763234E-10    1.8648446358694649E-10   1.8684704224982966E-10
0.009266666666666635      1.8550258728251375E-10   1.85714848268187E-10     1.860734704698322E-10
0.009299999999999968      1.8474082847438859E-10   1.8495080318019667E-10   1.8530552697478403E-10
0.009333333333333301      1.839845380310744E-10    1.841922594857747E-10    1.8454314185050717E-10
0.009366666666666634      1.8323360882309014E-10   1.834391089026434E-10    1.8378620479709355E-10
0.009399999999999967      1.824880407995532E-10    1.8269135137620224E-10   1.830347157532954E-10
0.0094333333333333        1.8174776825886353E-10   1.8194892061959692E-10   1.8228860741053196E-10
0.009466666666666634      1.8101268828842891E-10   1.8121171263998568E-10   1.8154777388740842E-10
0.009499999999999967      1.802828008384449E-10    1.8047972738404156E-10   1.8081221512431086E-10
0.0095333333333333        1.795580439939291E-10    1.797529023978001E-10    1.800818677274605E-10
0.009566666666666633      1.7883831786916042E-10   1.7903113677237107E-10   1.7935662900106288E-10
0.009599999999999966      1.781236224154757E-10    1.7831443045575365E-10   1.786364988871705E-10
0.0096333333333333        1.7741389782173854E-10   1.7760272312490933E-10   1.7792141617097806E-10
0.009666666666666632      1.7670904973696177E-10   1.7689591948429042E-10   1.7721128390895806E-10
0.009699999999999966      1.760090781135755E-10    1.7619401948316293E-10   1.7650610204474794E-10
0.009733333333333299      1.7531392403516094E-10   1.7549696370569583E-10   1.7580581029322608E-10
0.009766666666666632      1.746234983170265E-10    1.748046620950821E-10    1.751103170775022E-10
0.009799999999999965      1.739378009125697E-10    1.7411711460171518E-10   1.7441962234263502E-10
0.009833333333333298      1.7325677526526417E-10   1.7343426420023873E-10   1.7373366824798624E-10
0.009866666666666631      1.7258033507677824E-10   1.727560237650076E-10    1.7305236622729183E-10
0.009899999999999964      1.7190848030167244E-10   1.72082393247735E-10     1.723757162272166E-10
0.009933333333333298      1.7124115774603868E-10   1.7141331902779742E-10   1.7170366388581478E-10
0.00996666666666663       1.705782835626896E-10    1.7074871646834704E-10   1.7103612319246854E-10
0.009999999999999964      1.6991985770777555E-10   1.7008858552284606E-10   1.7037309409588044E-10
0.010033333333333297      1.6926582931773681E-10   1.6943287493051307E-10   1.697145246457572E-10
0.01006666666666663       1.6861611826280653E-10   1.6878150381960843E-10   1.6906033268071647E-10
0.010099999999999963      1.6797072450047022E-10   1.6813447214507434E-10   1.6841051815120339E-10
